"country","date","pos_tests","comment","source","omicron","prop_omicron","date_num","prop","non_omicron","obs"
"Scotland",2021-12-21,4922,"official counts","Public Health Scotland, https://www.gov.scot/publications/coronavirus-covid-19-additional-data-and-information/",3094.98783787853,0.628806956090721,18982,0.628806956090721,1827.01216212147,"92"
"Scotland",2021-12-22,5572,"official counts","Public Health Scotland, https://www.gov.scot/publications/coronavirus-covid-19-additional-data-and-information/",3807.98999871209,0.683415290508273,18983,0.683415290508273,1764.01000128791,"93"
"Scotland",2021-12-23,5759,"official counts","Public Health Scotland, https://www.gov.scot/publications/coronavirus-covid-19-additional-data-and-information/",4197.99263094933,0.7289447179978,18984,0.7289447179978,1561.00736905067,"94"
"Scotland",2021-12-24,6507,"official counts","Public Health Scotland, https://www.gov.scot/publications/coronavirus-covid-19-additional-data-and-information/",5003.99412921194,0.769017078409703,18985,0.769017078409703,1503.00587078806,"95"
"Belgium",2021-11-27,3198,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",0,0,18958,0,3198,"96"
"Belgium",2021-11-28,2910,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",0.761331922250369,0.000261626090120402,18959,0.000261626090120402,2909.23866807775,"97"
"Belgium",2021-11-29,3253,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",4.74964940948143,0.00146008281877695,18960,0.00146008281877695,3248.25035059052,"98"
"Belgium",2021-11-30,4568,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",7.37061433363709,0.00161353203450899,18961,0.00161353203450899,4560.62938566636,"99"
"Belgium",2021-12-01,4208,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",5.90398732859328,0.0014030388138292,18962,0.0014030388138292,4202.09601267141,"100"
"Belgium",2021-12-02,4236,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",6.05593608892177,0.0014296355261855,18963,0.0014296355261855,4229.94406391108,"101"
"Belgium",2021-12-03,3820,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",10.6109317396413,0.00277773082189563,18964,0.00277773082189563,3809.38906826036,"102"
"Belgium",2021-12-04,3261,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",11.7124402015487,0.00359167132828846,18965,0.00359167132828846,3249.28755979845,"103"
"Belgium",2021-12-05,2829,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",7.32389793925295,0.00258886459499928,18966,0.00258886459499928,2821.67610206075,"104"
"Belgium",2021-12-06,2847,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",17.6330653645937,0.0061935600156634,18967,0.0061935600156634,2829.36693463541,"105"
"Belgium",2021-12-07,3947,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",24.4108915876023,0.00618466977137124,18968,0.00618466977137124,3922.5891084124,"106"
"Belgium",2021-12-08,3441,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",55.9418641535551,0.0162574438109721,18969,0.0162574438109721,3385.05813584645,"107"
"Belgium",2021-12-09,3705,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",36.3321356696894,0.00980624444526029,18970,0.00980624444526029,3668.66786433031,"108"
"Belgium",2021-12-10,3073,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",47.1811847375815,0.0153534607021092,18971,0.0153534607021092,3025.81881526242,"109"
"Belgium",2021-12-11,2664,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",31.9652214449944,0.0119989569988718,18972,0.0119989569988718,2632.03477855501,"110"
"Belgium",2021-12-12,1731,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",42.8355417541606,0.0247461246413406,18973,0.0247461246413406,1688.16445824584,"111"
"Belgium",2021-12-13,2030,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",65.5046537484882,0.0322683023391567,18974,0.0322683023391567,1964.49534625151,"112"
"Belgium",2021-12-14,2770,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",95.1754964354493,0.034359384994747,18975,0.034359384994747,2674.82450356455,"113"
"Belgium",2021-12-15,2463,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",159.433454452799,0.0647314065987815,18976,0.0647314065987815,2303.5665455472,"114"
"Belgium",2021-12-16,1949,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",156.879271667212,0.0804921865916944,18977,0.0804921865916944,1792.12072833279,"115"
"Belgium",2021-12-17,1873,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",196.766323883915,0.105054097108337,18978,0.105054097108337,1676.23367611609,"116"
"Belgium",2021-12-18,1610,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",197.120890726363,0.122435335854884,18979,0.122435335854884,1412.87910927364,"117"
"Belgium",2021-12-19,1454,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",246.030489646242,0.169209415162477,18980,0.169209415162477,1207.96951035376,"118"
"Belgium",2021-12-20,1436,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",312.896608341463,0.217894574053944,18981,0.217894574053944,1123.10339165854,"119"
"Belgium",2021-12-21,1997,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",535.974387659625,0.268389778497559,18982,0.268389778497559,1461.02561234037,"120"
"Belgium",2021-12-22,1889,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",621.055917980275,0.328774969814862,18983,0.328774969814862,1267.94408201972,"121"
"Belgium",2021-12-23,1914,"Cq<25 only; last day incomplete","Federal Test Platform, contact:Emmanuel André",783.879540973188,0.409550439379931,18984,0.409550439379931,1130.12045902681,"122"
"Denmark",2021-11-27,3975,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",3,0.000754716981132075,18958,0.000754716981132075,3972,"123"
"Denmark",2021-11-28,3916,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",11,0.00280898876404494,18959,0.00280898876404494,3905,"124"
"Denmark",2021-11-29,4889,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",12,0.0024544896706893,18960,0.0024544896706893,4877,"125"
"Denmark",2021-11-30,5250,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",24,0.00457142857142857,18961,0.00457142857142857,5226,"126"
"Denmark",2021-12-01,4332,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",77,0.0177746999076639,18962,0.0177746999076639,4255,"127"
"Denmark",2021-12-02,4430,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",62,0.0139954853273138,18963,0.0139954853273138,4368,"128"
"Denmark",2021-12-03,5037,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",75,0.0148898153662895,18964,0.0148898153662895,4962,"129"
"Denmark",2021-12-04,5230,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",111,0.0212237093690249,18965,0.0212237093690249,5119,"130"
"Denmark",2021-12-05,5106,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",167,0.0327066196631414,18966,0.0327066196631414,4939,"131"
"Denmark",2021-12-06,6915,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",337,0.0487346348517715,18967,0.0487346348517715,6578,"132"
"Denmark",2021-12-07,7138,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",515,0.072149061361726,18968,0.072149061361726,6623,"133"
"Denmark",2021-12-08,6379,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",649,0.101740084652767,18969,0.101740084652767,5730,"134"
"Denmark",2021-12-09,6333,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",707,0.111637454602874,18970,0.111637454602874,5626,"135"
"Denmark",2021-12-10,6590,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",843,0.127921092564492,18971,0.127921092564492,5747,"136"
"Denmark",2021-12-11,6541,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",1080,0.165112368139428,18972,0.165112368139428,5461,"137"
"Denmark",2021-12-12,6894,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",1521,0.220626631853786,18973,0.220626631853786,5373,"138"
"Denmark",2021-12-13,9461,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",2691,0.284430821266251,18974,0.284430821266251,6770,"139"
"Denmark",2021-12-14,10651,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",4044,0.379682658905267,18975,0.379682658905267,6607,"140"
"Denmark",2021-12-15,10564,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",4827,0.456929193487315,18976,0.456929193487315,5737,"141"
"Denmark",2021-12-16,9743,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",4438,0.455506517499743,18977,0.455506517499743,5305,"142"
"Denmark",2021-12-17,10097,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",5184,0.513419827671586,18978,0.513419827671586,4913,"143"
"Denmark",2021-12-18,7705,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",4063,0.527319922128488,18979,0.527319922128488,3642,"144"
"Denmark",2021-12-19,6665,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",3927,0.589197299324831,18980,0.589197299324831,2738,"145"
"Denmark",2021-12-20,2513,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",1539,0.61241543971349,18981,0.61241543971349,974,"146"
"Denmark",2021-12-21,1171,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",841,0.718189581554227,18982,0.718189581554227,330,"147"
"Denmark",2021-12-22,775,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",584,0.753548387096774,18983,0.753548387096774,191,"148"
"Denmark",2021-12-23,176,NA,"Statens Serum Institut, https://covid19.ssi.dk/virusvarianter/delta-pcr",131,0.744318181818182,18984,0.744318181818182,45,"149"
